,url,title,text,topic,tags,date
500,https://lenta.ru/news/1999/09/27/antiterror/,Депутаты протестуют против депортаций,"В ближайшую среду, 29 сентября, Госдума рассмотрит проектпостановления о необходимости строгого соблюдения Конституции изаконов РФ при осуществлении антитеррористической деятельности.Такое решение принято сегодня Советом палаты по предложениюгруппы независимых депутатом во главе с Сергеем Юшенковым. В интервью корреспонденту ИТАР-ТАСС Юшенков отметил, что впроекте постановления ""подчеркивается необходимостьосуществления в рамках российского законодательства энергичных иэффективных мер по предотвращению территористических акций"". Вместе с тем, сказал Юшенков, отмечается, что в Москве этадеятельность осуществляется, по мнению парламентариев, снарушением действующего законодательства. ""Например, московскими властями принято решение о перерегистрации граждан, временно проживающих в столице, и предусматривается возможностьдепортации лиц, не сумевших по тем или иным причинам вовремяперерегистрироваться"", - сообщил Юшенков. В проекте постановления, сказал он, содержатся рекомендацииправительству РФ и правительству Москвы ""привести своинормативные правовые акты, направленные на предотвращениетерроризма, в строгое соответствие с Конституцией РФ и законамио праве граждан России на свободное передвижение и выбор местажительства в пределах страны и федеральным законом о борьбе с терроризмом"".",Россия,Все,1999/09/27
501,https://lenta.ru/news/1999/09/27/labour/,Массовое подключение лейбористов к Интернету,"В то время как премьер-министр Великобритании Тони Блэр публично заявляет, что не в состоянии пользоваться компьютером, лейбористская партия предоставляет адреса электронной почты всем членам партии, чтобы они могли напрямую связываться со своим лидером и обсуждать с ним вопросы правительственной политики. Пока, впрочем, непонятно, сможет ли премьер-министр воспользоваться преимуществами современных средств связи и отвечать каждому корреспонденту персонально. Проект поддерживается компанией IBM с одной стороны и Интернет-провайдером Freeserve с другой. По соглашению с ними лейбористы в ближайшее время предоставят терминалы всем партиям, а члены парламента получат по персональному терминалу с доступом в Интернет. За один фунт стерлингов в день новоподключенные парламентарии будут виртуально участвовать в регулярных брифингах и получат доступ к базе данных по избирателям, что, по мнению лейбористов, приведет к революции в области проведения избирательной кампании. Представители партии отказываются раскрывать финансовые детали соглашения с IBM и  Freeserve, но официальные лица указывают, что не стоит считать, будто эти компании субсидируют партию. Один из официальных представителей сообщил, что ""обе стороны имеют свою выгоду"".",Мир,Все,1999/09/27
502,https://lenta.ru/news/1999/09/27/proton/,"""Протон"" обеспечил связью всю Юго-Восточную Азию","27 сентября 1999 года в 2 часа 30 минут по московскому времени с Государственного испытательного космодрома Байконур осуществлен успешный запуск ракеты-носителя ""Протон-К"", которая вывела на орбиту космический аппарат ""Лмай"". Как сообщило РИА ""Новости"" со ссылкой на пресс-службу Ракетных войск стратегического назначения, это уже 269-й запуск ""Протона"" с космодрома Байконур. Космический аппарат ""Лмай"", принадлежащий международной корпорации Lokhid-Martin Intersputnik, предназначен для обеспечения прямого телевещания цифрового телевидения, аудио- и информационных передач для абонентов на всей территории Центральной и Юго-Восточной Азии в течение 15 лет. С помощью ракеты-носителя ""Лмай"" выведен на расчетную промежуточную орбиту. После включения двигателей самого спутника он выйдет на постоянную орбиту с точкой стояния 75 градусов восточной долготы. По мнению Главнокомандующего Ракетными войсками стратегического назначения генерал-полковника Владимира Яковлева, созданная Государственным космическим научно-производственным центром имени Хруничева  ракета-носитель ""Протон-К"" по-прежнему остается одной из самых надежных в мире ракет-носителей тяжелого класса, и последний запуск вновь подтвердил это.",Россия,Все,1999/09/27
503,https://lenta.ru/news/1999/09/27/spb_vzryv/,Взрыв в Санкт-Петербурге: пострадавших нет,"Взрыв, эквивалентный 50 граммам тротила, произошелсегодня в 5.45 по московскому времени у фасада одного из магазиновпродовольственного комплекса на проспекте Ветеранов вКрасносельском районе Санкт-Петербурга. В пресс-центре местногоуправления ГОЧС корреспонденту ИТАР-ТАСС сообщили, что врезультате взрыва образовалась небольшая выемка, разбитовитринное стекло. Пострадавших нет. На месте происшествия работают сотрудники МЧС, ФСБ,патрульно-постовой службы, 42-го отделения милиции. Задержанподозреваемый в совершении взрыва.",Россия,Все,1999/09/27
504,https://lenta.ru/news/1999/09/27/fireworks/,56 человек погибли в Мексике от взрывов на складе пиротехники,"В минувшее воскресенье в результате серии взрывов, произошедших в  центре мексиканского города Селая, погибло как минимум 56 человек, еще 348 человек ранены. Как сообщает Associated Press, по предварительным данным, примерно в 10:30 утра по местному времени на одном из складов пиротехники произошел сильный взрыв. Через несколько минут раздался второй взрыв - по одной версии, взорвались газовые баллоны в расположенном поблизости ресторане; по другой версии, на складе сдетонировала еще одна порция взрывчатки. Второй взрыв застал врасплох работавших на месте трагедии спасателей. От взрывов сильно пострадали несколько зданий. Часть из них полностью разрушена, у других обвалились фасады. Полиция и военные оцепили пострадавший район и организовали эвакуацию жителей соседних домов. Ведутся спасательные работы.",Мир,Все,1999/09/27
505,https://lenta.ru/news/1999/09/27/bunt/,В шести тюрьмах Турции вспыхнул мятеж,"По меньшей мере 7 человек были убиты и 7 ранены 26 сентября во время  подавления мятежа в тюрьме ""Олончлар"" в Анкаре, - сообщает РИА ""Новости"" со ссылкой на анатолийское информационное агентство. Среди раненых - офицер и 5 рядовых полицейских. По данным агентства, заключенные из левоэкстремистских движений, находящиеся в 6 турецких тюрьмах, подняли в минувшее воскресенье мятеж и захватили 44 охранников в качестве заложников. Мятеж, как отмечает агентство, был заранее спланирован и согласован. 18 заложников было взято в тюрьмах ""Умрания"" и ""Бирм-Паша"" в Стамбуле,  7 - в тюрьме ""Баратын"" на черноморском побережье, 10 - в тюрьме города Чанкыры в центральной части Турции и 9 - в тюрьме ""Чанаккале""  на северо-западе страны. Власти приняли усиленные меры безопасности вокруг тюрем, охваченных мятежом. В тюрьме ""Олончар"" беспорядки вспыхнули рано утром, когда в камеры заключенных ворвались охранники и полицейские в поисках оружия и режущих предметов, а также с целью перевода некоторых заключенных в другие тюрьмы.  Властям удалось взять ситуацию в этой  тюрьме под контроль. Конфисковано большое число пистолетов, ножей и кинжалов.",Мир,Все,1999/09/27
506,https://lenta.ru/news/1999/09/27/insurance/,Теракты в Москве породили страховой бум,"Теракты в Москве стали причиной резкого роста числа желающих застрховать свое жилье. Об этом в эфире радиостанции ""Эхо Москвы"" заявил первый заместитель директора Московского центра жилищного страхования Вадим Завгородский. Он сообщил, что если за прошлый год в Москве было застраховано порядка 20-30 тысяч семей, то на сегодня по городской программе льготного страхования уже застраховано 400 тысяч московских семей. ""Мы предполагаем, что в течение следующих двух месяцев эта цифра удвоится"", - добавил Завгородский. Он сказал, что Москвский центр жилищного страхования и уполномоченные страховые компании приняли решение о выплате возмещения застрахованным семьям, проживающим в соседних домах с взорванным домом на Каширском шоссе. По его словам, это 155 человек, которым и будет выплачена компенсация в зависимости от степени повреждений квартиры. Кроме того, 7 уполномоченных страховых компаний перечислят 25% своих резервов на счет префектуры Южного округа для ликвидации последствийвзрыва. Общая сумма выплат компенсаций и резервов составит примерно 1 миллион рублей.",Россия,Все,1999/09/27
507,https://lenta.ru/news/1999/09/27/vladikavkaz/,Террористы Мирошкин и Епринцев пытались взорвать Владикавказ,"Начальник Управления по борьбе с организованной преступностью поСеверной Осетии полковник Юрий Гозюмов сообщил сегодня журналистам, что в минувший четверг была предотвращена попытка серии террористических актов во Владикавказе. По его словам, 23 сентября в двух километрах от административной ингушско-чеченской границы была остановлена грузовая автомашина c государственными номерами Северной Осетии. В ней находились двое граждан - некто Быков и Епринцев. Документы, которые они предъявили,были в полном порядке: паспорта, водительские удостоверения. Однако милиционерам на КПП показался подозрительным тот факт, что двое граждан славянской национальности направляются в сторону Чечни, откуда вытесняют русских. Быков и Епринцев были задержаны, милиционеры вызвали сотрудниковуправления по борьбе с организованной преступностью по Ингушетии,которые стали проверять их по банку данных МВД России. В результате выяснилось, что один из задержанных НиколайЕпринцев находится в федеральном розыске, как без вести пропавший на территории Карачаево-Черкесии. Второй задержанный, имевший документы на имя Быкова, фактически является Игорем Мирошкиным, находящимся во всероссийском розыске за совершение разбойных нападений в Кемеровской области. Оказалось, что оба они прошли подготовку в Чечне в диверсионно-разведывательной школе Абу Саида - одного из сподвижников Хаттаба. После окончания занятий в диверсионной школе их направили воВладикавказ с целью разведать и подготовить объекты для проведениятерактов на территории Северной Осетии. 28 августа террористыприбыли в республику и остановились в одном из частных домовВладикавказа. После рекогносцировки в городе бандиты купили старую автомашину у одного из жителей республики с госномерами Северной Осетии и выехали в Чечню для того, чтобы загрузить транспорт взрывчаткой, замаскировать ее товаром и снова перегнать автомашину во Владикавказ. Здесь они должны были совершить серию терактов. Перед поездкой во Владикавказ бандиты получили от своих хозяев1200 долларов, чтобы они смогли подготовить себе документы прикрытия и купить грузовик. Террористов, к счастью, не удалось осуществить свои планы. Сейчас Управление по борьбе с организованной преступностьюрасследуют все детали диверсионной операции, которую готовилинесостоявшиеся террористы, проверяются владикавказские адреса, по которым они побывали.",Россия,Все,1999/09/27
508,https://lenta.ru/news/1999/09/27/fans/,Российские фанаты потребовали от Белоруссии освобождения своих товарищей,"Болельщики московских футбольных клубов ЦСКА,""Спартака"", ""Динамо"" и ""Торпедо"" провели сегодня акцию протестау здания белорусского посольства в Москве. Как сообщилжурналистам представитель армейских болельщиков МихаилЗабродин, целью акции протеста является скорейшее освобождениеиз минского следственного изолятора пятерых московскихболельщиков, трое из них болельщики ЦСКА и двое - спартаковцы. Они были задержаны 18 августа после окончания товарищескогофутбольного матча между сборными Белоруссии и России, которыйпроходил в Минске. Участники митинга подписались сегодня под требованиемосвободить российских граждан и объективно разобраться впроисшедшем. Как отметил Забродин, за прошедшие полтора месяцадело по российским болельщикам ни разу не поднималось ироссияне находятся в неведении относительно своейдальнейшей судьбы. Участники митинга, которых собралось порядка300-400 человек, подписали обращение на имя президентаБелоруссии Александра Лукашенко с просьбой разобраться спроизошедшем. Обращение было передано послу Белоруссии в Москве. Сотрудники милиции отметили, что ожидали от фанатовкаких-либо экстремальных действий, однако, за исключениемсожженного бело-красно флага Национального белорусского фронта,не было зафиксировано никаких инцидентов. Как считают российские болельщики, прошедший матч долженбыл символизировать интеграцию России и Белоруссии не только наполитическом, но и на спортивном уровне, однако, как отметилЗабродин, местные силы правопорядка вероятнее всего думалииначе. Иначе чем объяснить то, что российских болельщиков,которых прибыло около 1000 человек, поместили в один сектор спредставителями белорусского национального фронта, который, какизвестно, противится интеграции двух стран и агрессивноотнесится к российским фанатам. По словам Забродина, обестороны достаточно долго обменивались обидными репликами,однако позже все это переросло в небольшую потасовку прямо настадионе. Как считает Михаил Забродин, белорусская милиция несовсем адекватно отреагировала на это событие - в ход противроссийских болельщиков пошли дубинки и кулаки. Белорусский ОМОН арестовал больше 100 человек, среди которыхпрактически все были россиянами. 60 из них были подвергнутыадминистративному наказанию и провели в заключении в Минске от3 до 15 суток, а пятеро россиян были арестованы и им сейчаспредъявлено обвинение в хулиганстве и неподчинению властям. Какотметил представитель армейских болельщиков, невольно""создается впечатление, что милиция потакала белорусским националистам"".",Россия,Все,1999/09/27
509,https://lenta.ru/news/1999/09/28/c75/,Боевые ракеты чуть было не распилили на металлолом,"12 ракет от комплекса противовоздушной обороныС-75 обнаружены в ходе операции ""Вихрь-антитеррор"" на базехранения лома цветных металлов, принадлежащей некой фирме""Деймос"", расположенной по улице Сырковской в Новгороде. Как сообщили сегодня корреспонденту ИТАР-ТАСС в пресс-службеУВД области, ""еще восемь ракет были порезаны на 2-3 метровыекуски. Все ракеты оказались без боеголовок, но с двигателями, иприборами самонаведения."" Кроме того, сотрудники управленияуголовного розыска УВД обнаржили в металлоломе еще 10 ракетныхдвигателей и фрагменты самолетов. В ходе следствия выяснилось,что весь этот арсенал принадлеждал одной из воинских частей,расположенных на Валдае. ""Дальнейшее расследование вышло за пределы нашей компетенции"", - сказал сотрудник пресс-службы Валерий Черноус. Дело передано в Управление ФСБ по Новгородской области и военную прокуратуру.",Россия,Все,1999/09/28
510,https://lenta.ru/news/1999/09/28/duma_budget/,Проект бюджета-2000 направлен на согласование,"Большинством в 356 голосов против 11 Государственная Дума постановила сегодня направить представленный правительством проект бюджета-2000 в трехстороннюю согласительную комиссию. Незадолго до голосования предсказывалось, что проект бюджета будет отклонен и возвращен на доработку в правительство, однако Владимиру Путину удалось избежать подобного ""конфронтационного"" развития событий. Премьер-министр поддержал решение думского бюджетного комитета. По мнению источников в Охотном ряду, проблемы с прохождением проекта бюджета-2000 через Госдуму связаны со ""слабостью экономического блока в нынешнем правительстве"". По словам Путина, Дума сейчас обсуждает ""необычный документ"". Его начал готовить еще кабинет Примакова. Основные параметры были заложены при Сергее Степашине. Нынешнее правительство ""готовило философию и логику"" бюджета. ""Мы сознательно вносим этот документ без изменений, указывая этим на преемственность власти"", - сказал Владимир Путин. Он охарактеризовал  предложенный проект ""как жесткий, но умеренно-оптимистичный"".",Россия,Все,1999/09/28
511,https://lenta.ru/news/1999/09/28/chechnya/,В лагере МЧС в Ингушетии находится всего 800 беженцев,"Глава МЧС Сергей Шойгу не подтвердил переданные вчера сообщения о 50 000 беженцев из Чечни, находящихся на территории Ингушетии. По  предварительным данным МЧС, на территории Ингушетиинаходятся около 15 тысяч беженцев, 800 из них размещены в одномиз лагерей, остальные - у родственников и знакомых. ""Ситуациядостаточно серьезная, но, думаю, мы в состоянии с нейсправиться"", - сказал министр по прибытии в республику, передает ИТАР-ТАСС. ""Говорить о гуманитарной катастрофе в Ингушетии преждевременно"", - подчеркнул он. Сергей Шойгу сообщил, что правительство России в состояниирешить проблему беженцев. Сегодня, сказал министр, для беженцевв Ингушетию будут доставлены первые сорок тонн гуманитарногогруза - палатки, одеяла, теплые вещи, медикаменты, продуктыпитания. В то же время Шойгу оценил обстановку с беженцами вИнгушетии, как достаточно сложную и подчеркнул необходимостьоказания гуманитарной помощи республике"". Не наблюдается пока наплыва беженцев и на соседнем с Чечней Ставрополье, и вряд ли он будет.Об этом РИА ""Новости"" заявилсегодня руководитель миграционной службы Ставропольского края Виктор Дулин. Он сообщил также, что в случае, если наплыв беженцев всеже произойдет, то задачей возглавляемой им службы будет лишьобеспечение транзитного следования беженцев в другие регионыстраны, где есть условия для их размещения.",Россия,Все,1999/09/28
512,https://lenta.ru/news/1999/09/28/registration/,Лужков разрешил депортацию приезжих,"В Москве начинает действовать временный порядок перемещения лиц, злостно нарушающих правила регистрации, сообщили ИТАР-ТАСС в понедельник в мэрии. Нарушители будут перемещаться за пределы Москвы в места постоянного проживания. Любой гражданин, прибывший в российскую столицу, должен зарегистрировать свое пребывание в течение трех дней в органах, уполномоченных для регистрации. Согласно распоряжению мэра ""О неотложных мерах по обеспечению порядка регистрации граждан, временно пребывающих в город Москву"", правовым службам предоставлено право осуществлять проверки соблюдения правил регистрации, установленных Правилами регистрации и снятия граждан РФ с регистрационного учета по месту пребывания и по месту жительства в городе Москве и Московской области. Эти правила касаются как граждан России, так и граждан стран СНГ, которые не прошли регистрацию после наложения административного взыскания за нарушение правил регистрационного учета, а также предупреждения о выезде из города Москвы. По сообщению Assosiated Press, представитель РФ в Европейском суде по правам человека Анатолий Ковлер крайне негативно относится к идее высылки из Москвы нарушителей режима перерегистрации. ""Селекция, которая идет по величине носа и разрезу глаз может завести не только за черту оседлости, но и к явлениям, которые мы знаем из истории Второй мировой войны"", - сказал он.",Россия,Все,1999/09/28
513,https://lenta.ru/news/1999/09/28/internetcom/,5-8 октября состоится Internetcom'99,"С 5 по 8 октября в Москве пройдет шестая международная выставка Internetcom'99. Выставка посвящена технологиям Internet/Intranet, а также сетевому и телекоммуникационному оборудованию. Устроители - компания Comtek International Inc. (США) и АО ""Крокус Интернешнл"" (Россия). Выставка состоится в Экспоцентре на Красной Пресне в павильонах 1 и ""Форум"". В павильоне ""Форум"" будет организован специализированный Павильон .ru, посвященный новым Интернет-технологиям и их примененению. В рамках выставки запланирован ряд семинаров, где специалисты ознакомят участников с новейшими достижениями в области современного бизнеса. В день открытия выставки 5 октября 1999 года в качестве основного докладчика выступит генеральный менеджер компании Cisco Systems по Восточной и Центральной Европе Роберт Эйджи. Выступление состоится в конференц-зале 1 павильона 1 Экспоцентра в 13:00. Спонсорами выставки выступают такие компании как Intel, DPI Group/Apple Computer IMC, ""Гарант-Парк"" и Nortel Networks.",Россия,Все,1999/09/28
514,https://lenta.ru/news/1999/09/28/aid/,"Израиль оказывает помощь россиянам, пострадавшим от терактов","В минувший понедельник из израильского аэропорта имени Бен-Гуриона в Москву самолетом авиакомпании ""Трансаэро"" была отправлена первая партия гуманитарной помощи, переданной Израилем россиянам, пострадавшим от недавних террористических актов. Как сообщает РИА ""Новости"" со ссылкой на заместителя генерального директора МИД Израиля Шимона Штайна, груз состоит из трех с половиной тонн медикаментов и медицинского оборудования на сумму примерно в сто тысяч долларов. В случае необходимости Израиль готов направить в Россию спасателей и врачей. Следующая партия гуманитарного груза будет отправлена из Израиля в Москву сегодня.",Россия,Все,1999/09/28
515,https://lenta.ru/news/1999/09/28/mchs/,Угрозы взрыва здания МЧС нет,"В Министерство по чрезвычайным ситуациям РФ в 19.00 поступил анонимный звонок о том, что оно заминировано. В настоящее время все сотрудники министерства выведены из здания. На место прибыли сотрудники МВД и кинологи с обученными поиску взрывчатки собаками. После тщательного обследования помещений мины обнаружены не были. Сотрудникиминистерства продолжают работу в обычном режиме.",Россия,Все,1999/09/28
516,https://lenta.ru/news/1999/09/28/cholera/,Холера добралась до Находки,"Холера, зарегистрированная ранее во Владивостоке и Южно-Сахалинске, дошла до Находки - опасная болезнь была обнаружена у двадцатилетнего молодого человека. Как сообщает ИТАР-ТАСС со ссылкой на пресс-центр мэрии города, 19 сентября в местную больницу поступил пациент с тяжелой формой гастроэнтерита. После проведенного противочумной лабораторией бактериологического анализа 23 сентября молодому человеку был поставлен диагноз - холера. В настоящее время больной находится в холерном госпитале больницы порта Находка. Определен круг контактировавших с ним лиц, выясняется  источник его заражения холерой. Чтобы пресечь дальнейшее распространение заболевания, в Находке ужесточается контроль за водоснабжением города, работой предприятий торговли и общественного питания, за вывозом на свалку бытовых отходов. Управлению внутренних дел города предписано запретить розничную торговлю на улицах Находки без налиция у продавцов санитарных книжек.",Россия,Все,1999/09/28
517,https://lenta.ru/news/1999/09/28/nalog/,Принят закон о подоходном налоге,"Государственная Дума приняла в первом чтении проект федерального закона ""О внесении изменений и дополнений в закон РФ ""О подоходном налоге с физических лиц"". Этот законопроект был внесен в Думуправительством вместе с проектом бюджета-2000. Он предусматривает, в частности, сокращение количества ставок подоходного налога с 5 до 3. По словам заместителя министра финансов России Михаила Моторина, правительство готово пойти на исключение из закона обложения доходов от депозитов в банках, вызвавшего наиболее сильные споры среди депутатов. Кроме того, сказал Моторин, при рассмотрении законопроекта во втором чтении правительство готово вместе с депутатами рассмотреть варианты верхней ставки обложения подоходного налога. Как сообщил председатель бюджетного комитета Госдумы Александр Жуков, верхняя ставка подоходного налога с физических лиц может колебаться между 30 и 45%. Важным по словам Жукова, является предусмотренное законом увеличение минимального объема облагаемого налогом дохода с 30 до 50 тысяч в год.",Россия,Все,1999/09/28
518,https://lenta.ru/news/1999/09/28/primakov/,"Примаков предложил ""подпереть"" президента РФ","Лидер блока ""Отечество""-""Вся Россия"" (ОВР), экс-премьер российского правительства Евгений Примаков высказался за наличие в структуре государственной власти России должностного лица, наделенного функциями вице-президента страны. Как сообщает ИТАР-ТАСС со ссылкой на интервью Примакова газете ""Известия"", опубликованное во вторник, бывший премьер подчеркнул, что ""необходима фигура, которая ""подпирает"" президента, обеспечивает преемственность власти"". По мнению Примакова, этими функциями может быть наделен и руководитель кабинета министров, и председатель одной из палат парламента. ""Конституция отводит всего три месяца на проведение досрочных выборов президента. Наличие же поста вице-президента позволит не проводить досрочные выборы"", - пояснил Примаков.",Россия,Все,1999/09/28
519,https://lenta.ru/news/1999/09/28/antiterror/,В городах России изъято более 500 тонн взрывчатки,"Владимир Рушайло доложил сегодняпрезиденту Борису Ельцину о результатах работы, проводимойвозглавляемым им ведомством на Северном Кавказе. Речь, вчастности, шла об итогах деятельности оперативно-следственнойгруппы по установлению лиц, участвовавших в недавних боевыхдействиях в Дагестане на стороне незаконных вооруженныхформирований. Как сообщил журналистам по окончании встречиВладимир Рушайло, работа этой группы ""оценивается положительно,изъято большое количество оружия, боеприпасов и взрывчатыхвеществ"". Кроме того, по словам министра, к уголовнойответственности привлечено более 130 человек, 101 из них арестован. При этом глава МВД, на которое, согласно указаниюпрезидента, возложена организующая роль в борьбе с терроризмом,доложил Борису Ельцину о шагах в данном направлении. Рушайлоотметил, что уже проведено два заседания оперативного штаба, накоторых утвержден план оперативных мероприятий,профилактических действий по недопущению террористических актов. Министр напомнил, что в настоящее время проводитсяоперация ""Вихрь - Антитеррор"", результаты которой он считает""обнадеживающими"". Только за последнее время, по словамРушайло, предотвращено 16 взрывов в различных городах России,изъято более 521 тонны взрывчатых веществ. Как заметил в этой связи министр, особое вниманиеуделяется крупным городам, прежде всего Москве,Санкт-Петербургу, Екатеринбургу и городам, входящим в такназываемое ""золотое кольцо"". В частности, в столицедополнительные силы были привлечены для несения службы в жиломсекторе. По информации ГУВД Москвы, ""проведенаполная проверка объектов жилого сектора столицы, нежилыхпомещений в жилых домах"", проверены все структуры, сдающие их в наем. Что касается работы по раскрытию терактов в Буйнакске,Москве и Волгодонске, то, по словам Владимира Рушайло, ""по всемпреступлениям нами установлены лица, совершившие их, частьсоучастников арестованы, остальные находятся в розыске"". Какзаметил глава МВД, сейчас принимаются меры по установлению ихместонахождения и задержания. 17 полевых командиров, ""принимавших активноеучастие в действиях незаконных вооруженных формирований в Дагестане ипричастных к терактам"", объявлены в федеральный и международныйрозыск через Интерпол. Проводится, указал министр, и ""большая организационнаяработа"". Так, в минувшие выходные состоялось Всероссийскоесовещание работников правоохранительных органов, на которомрассматривались два вопроса - организация борьбы с терроризмоми недопущение проникновения криминалитета во власть. В ближайшее время Владимир Рушайло намеренвылететь в Киев для участия в совещании Совета министроввнутренних сил стран-участниц СНГ, которое пройдет в украинскойстолице с 29 по 1 октября. Глава МВД России сообщил также, что премьер-министрВладимир Путин встретится сегодня с министрами внутренних делАрмении, Азербайджана и Грузии. По словам Рушайло, стороныобсудят вопросы дальнейшей координации усилий по борьбе стерроризмом. Министр подтвердил, что сегодня он также проведетвстречу со своими коллегами из этих стран. Планируется его встреча с министром внутренних дел Киргизии.",Россия,Все,1999/09/28
